experiment,checkpoint_type,split,auc,eer,same_mean,same_std,diff_mean,diff_std
clean+esc50_snr20_30,best,test,0.962936305,0.09760000000000002,0.7821364998817444,0.15089841187000275,0.24806393682956696,0.25931358337402344
clean+esc50_snr20_30,best,test_noisy,0.94638232,0.1241,0.7297702431678772,0.15362684428691864,0.25554031133651733,0.24869313836097717
clean+esc50_snr20_30,best,val,0.9885060700000001,0.05345,0.806260347366333,0.1169527918100357,0.12619677186012268,0.274995356798172
clean+esc50_snr20_30,best,val_noisy,0.973890005,0.08520000000000005,0.7431727647781372,0.14471694827079773,0.1352401077747345,0.26666882634162903
